"country_name","year","water_source_type","water_treatment","avg_bacterial_count","avg_clean_water_access","sample_count","effectiveness_score","trend_flag"
"Pakistan",2016,"Lake","Boiling","2372.33","62.97","150","139.25","Worsening"
"Pakistan",2019,"Lake","Boiling","2655.50","90.72","40","164.17","Improving"
"Pakistan",2022,"Lake","Boiling","2480.82","98.59","55","173.78","Improving"
"Pakistan",2023,"Lake","Boiling","2987.45","89.97","110","160.10","Worsening"
"Pakistan",2024,"Lake","Boiling","2146.12","50.95","85","129.49","Worsening"
"Pakistan",2002,"Lake","Chlorination","2273.69","95.72","65","172.98","N/A"
"Pakistan",2010,"Lake","Chlorination","2486.55","50.61","110","125.74","Worsening"
"Pakistan",2015,"Lake","Chlorination","2142.81","69.88","210","148.45","Improving"
"Pakistan",2016,"Lake","Chlorination","2372.33","72.27","150","148.55","Stable"
"Pakistan",2023,"Lake","Chlorination","2987.45","64.64","55","134.77","Worsening"
"Pakistan",2000,"Lake","Filtration","2461.33","45.28","90","120.67","N/A"
"Pakistan",2001,"Lake","Filtration","2750.73","54.22","55","126.71","Improving"
"Pakistan",2002,"Lake","Filtration","2273.69","37.73","65","114.99","Worsening"
"Pakistan",2003,"Lake","Filtration","2603.60","33.15","25","107.11","Worsening"
"Pakistan",2010,"Lake","Filtration","2486.55","38.82","55","113.95","Improving"
"Pakistan",2018,"Lake","Filtration","2833.78","62.60","45","134.26","Improving"
"Pakistan",2020,"Lake","Filtration","2838.15","34.80","65","106.42","Worsening"
"Pakistan",2001,"Pond","Boiling","2750.73","30.65","55","103.14","N/A"
"Pakistan",2004,"Pond","Boiling","2233.80","98.13","50","175.79","Improving"
"Pakistan",2006,"Pond","Boiling","2612.08","43.31","60","117.19","Worsening"
"Pakistan",2007,"Pond","Boiling","2544.25","57.46","60","132.02","Improving"
"Pakistan",2009,"Pond","Boiling","2475.87","78.26","75","153.50","Improving"
"Pakistan",2013,"Pond","Boiling","2603.00","59.27","45","133.24","Worsening"
"Pakistan",2014,"Pond","Boiling","2673.56","49.92","90","123.18","Worsening"
"Pakistan",2021,"Pond","Boiling","1893.67","77.64","45","158.70","Improving"
"Pakistan",2022,"Pond","Boiling","2480.82","59.44","55","134.63","Worsening"
"Pakistan",2024,"Pond","Boiling","2146.12","84.29","170","162.83","Improving"
"Pakistan",2000,"Pond","Chlorination","2461.33","58.91","90","134.30","N/A"
"Pakistan",2001,"Pond","Chlorination","2750.73","89.19","110","161.68","Improving"
"Pakistan",2007,"Pond","Chlorination","2544.25","45.92","120","120.48","Worsening"
"Pakistan",2008,"Pond","Chlorination","3103.13","92.27","40","161.24","Improving"
"Pakistan",2012,"Pond","Chlorination","2392.81","80.54","80","156.61","Worsening"
"Pakistan",2013,"Pond","Chlorination","2603.00","78.21","45","152.18","Worsening"
"Pakistan",2015,"Pond","Chlorination","2142.81","88.88","105","167.45","Improving"
"Pakistan",2016,"Pond","Chlorination","2372.33","32.30","75","108.58","Worsening"
"Pakistan",2017,"Pond","Chlorination","2584.15","57.97","65","132.13","Improving"
"Pakistan",2018,"Pond","Chlorination","2833.78","94.69","45","166.35","Improving"
"Pakistan",2024,"Pond","Chlorination","2146.12","88.97","85","167.51","Improving"
"Pakistan",2003,"Pond","Filtration","2603.60","98.63","25","172.59","N/A"
"Pakistan",2005,"Pond","Filtration","2303.55","39.79","55","116.75","Worsening"
"Pakistan",2006,"Pond","Filtration","2612.08","85.83","60","159.71","Improving"
"Pakistan",2010,"Pond","Filtration","2486.55","66.25","55","141.38","Worsening"
"Pakistan",2012,"Pond","Filtration","2392.81","41.51","80","117.58","Worsening"
"Pakistan",2015,"Pond","Filtration","2142.81","79.53","210","158.10","Improving"
"Pakistan",2017,"Pond","Filtration","2584.15","75.09","195","149.25","Worsening"
"Pakistan",2019,"Pond","Filtration","2655.50","44.76","40","118.21","Worsening"
"Pakistan",2022,"Pond","Filtration","2480.82","54.31","55","129.50","Improving"
"Pakistan",2000,"River","Boiling","2461.33","52.87","90","128.26","N/A"
"Pakistan",2001,"River","Boiling","2750.73","58.77","55","131.26","Improving"
"Pakistan",2002,"River","Boiling","2273.69","53.14","65","130.40","Stable"
"Pakistan",2004,"River","Boiling","2233.80","49.06","50","126.72","Worsening"
"Pakistan",2006,"River","Boiling","2612.08","87.43","60","161.31","Improving"
"Pakistan",2008,"River","Boiling","3103.13","67.89","40","136.86","Worsening"
"Pakistan",2012,"River","Boiling","2392.81","82.48","80","158.55","Improving"
"Pakistan",2013,"River","Boiling","2603.00","83.34","45","157.31","Worsening"
"Pakistan",2014,"River","Boiling","2673.56","36.31","45","109.57","Worsening"
"Pakistan",2015,"River","Boiling","2142.81","34.84","105","113.41","Improving"
"Pakistan",2017,"River","Boiling","2584.15","70.80","65","144.96","Improving"
"Pakistan",2018,"River","Boiling","2833.78","52.58","45","124.24","Worsening"
"Pakistan",2020,"River","Boiling","2838.15","97.30","65","168.92","Improving"
"Pakistan",2000,"River","Chlorination","2461.33","60.35","180","135.74","N/A"
"Pakistan",2012,"River","Chlorination","2392.81","51.22","160","127.29","Worsening"
"Pakistan",2014,"River","Chlorination","2673.56","54.45","45","127.71","Stable"
"Pakistan",2020,"River","Chlorination","2838.15","51.63","65","123.25","Worsening"
"Pakistan",2024,"River","Chlorination","2146.12","78.25","85","156.79","Improving"
"Pakistan",2004,"River","Filtration","2233.80","38.42","50","116.08","N/A"
"Pakistan",2005,"River","Filtration","2303.55","71.29","55","148.25","Improving"
"Pakistan",2006,"River","Filtration","2612.08","54.08","60","127.96","Worsening"
"Pakistan",2009,"River","Filtration","2475.87","65.21","225","140.45","Improving"
"Pakistan",2012,"River","Filtration","2392.81","68.03","160","144.10","Improving"
"Pakistan",2013,"River","Filtration","2603.00","65.95","90","139.92","Worsening"
"Pakistan",2017,"River","Filtration","2584.15","48.42","65","122.58","Worsening"
"Pakistan",2018,"River","Filtration","2833.78","56.59","45","128.25","Improving"
"Pakistan",2020,"River","Filtration","2838.15","64.26","65","135.88","Improving"
"Pakistan",2022,"River","Filtration","2480.82","46.89","165","122.08","Worsening"
"Pakistan",2023,"River","Filtration","2987.45","82.70","55","152.83","Improving"
"Pakistan",2000,"Spring","Boiling","2461.33","66.03","180","141.42","N/A"
"Pakistan",2009,"Spring","Boiling","2475.87","67.52","300","142.76","Improving"
"Pakistan",2010,"Spring","Boiling","2486.55","42.24","55","117.37","Worsening"
"Pakistan",2011,"Spring","Boiling","2580.45","86.15","55","160.35","Improving"
"Pakistan",2012,"Spring","Boiling","2392.81","68.39","80","144.46","Worsening"
"Pakistan",2014,"Spring","Boiling","2673.56","40.99","45","114.25","Worsening"
"Pakistan",2002,"Spring","Chlorination","2273.69","43.58","65","120.84","N/A"
"Pakistan",2004,"Spring","Chlorination","2233.80","59.75","100","137.41","Improving"
"Pakistan",2009,"Spring","Chlorination","2475.87","59.68","75","134.92","Worsening"
"Pakistan",2010,"Spring","Chlorination","2486.55","68.05","55","143.18","Improving"
"Pakistan",2012,"Spring","Chlorination","2392.81","44.93","80","121.00","Worsening"
"Pakistan",2014,"Spring","Chlorination","2673.56","59.63","45","132.89","Improving"
"Pakistan",2015,"Spring","Chlorination","2142.81","41.28","105","119.85","Worsening"
"Pakistan",2016,"Spring","Chlorination","2372.33","49.67","225","125.95","Improving"
"Pakistan",2018,"Spring","Chlorination","2833.78","54.60","45","126.26","Stable"
"Pakistan",2024,"Spring","Chlorination","2146.12","72.34","85","150.88","Improving"
"Pakistan",2000,"Spring","Filtration","2461.33","65.29","90","140.68","N/A"
"Pakistan",2002,"Spring","Filtration","2273.69","52.42","65","129.68","Worsening"
"Pakistan",2005,"Spring","Filtration","2303.55","83.94","55","160.90","Improving"
"Pakistan",2006,"Spring","Filtration","2612.08","88.45","60","162.33","Improving"
"Pakistan",2007,"Spring","Filtration","2544.25","66.52","60","141.08","Worsening"
"Pakistan",2010,"Spring","Filtration","2486.55","90.19","55","165.32","Improving"
"Pakistan",2011,"Spring","Filtration","2580.45","56.72","110","130.92","Worsening"
"Pakistan",2014,"Spring","Filtration","2673.56","46.57","45","119.83","Worsening"
"Pakistan",2015,"Spring","Filtration","2142.81","50.98","105","129.55","Improving"
"Pakistan",2022,"Spring","Filtration","2480.82","93.81","55","169.00","Improving"
"Pakistan",2023,"Spring","Filtration","2987.45","50.75","55","120.88","Worsening"
"Pakistan",2024,"Spring","Filtration","2146.12","85.42","85","163.96","Improving"
"Pakistan",2002,"Tap","Boiling","2273.69","96.86","65","174.12","N/A"
"Pakistan",2005,"Tap","Boiling","2303.55","37.24","55","114.20","Worsening"
"Pakistan",2011,"Tap","Boiling","2580.45","86.51","55","160.71","Improving"
"Pakistan",2012,"Tap","Boiling","2392.81","47.66","160","123.73","Worsening"
"Pakistan",2015,"Tap","Boiling","2142.81","58.17","105","136.74","Improving"
"Pakistan",2016,"Tap","Boiling","2372.33","47.31","75","123.59","Worsening"
"Pakistan",2017,"Tap","Boiling","2584.15","92.15","65","166.31","Improving"
"Pakistan",2020,"Tap","Boiling","2838.15","63.13","65","134.75","Worsening"
"Pakistan",2021,"Tap","Boiling","1893.67","56.41","90","137.47","Improving"
"Pakistan",2002,"Tap","Chlorination","2273.69","77.12","65","154.38","N/A"
"Pakistan",2004,"Tap","Chlorination","2233.80","58.20","50","135.86","Worsening"
"Pakistan",2005,"Tap","Chlorination","2303.55","74.89","110","151.85","Improving"
"Pakistan",2007,"Tap","Chlorination","2544.25","76.51","120","151.07","Stable"
"Pakistan",2009,"Tap","Chlorination","2475.87","74.29","75","149.53","Worsening"
"Pakistan",2010,"Tap","Chlorination","2486.55","97.40","55","172.53","Improving"
"Pakistan",2015,"Tap","Chlorination","2142.81","74.52","105","153.09","Worsening"
"Pakistan",2019,"Tap","Chlorination","2655.50","48.37","40","121.82","Worsening"
"Pakistan",2021,"Tap","Chlorination","1893.67","52.23","45","133.29","Improving"
"Pakistan",2005,"Tap","Filtration","2303.55","97.25","55","174.21","N/A"
"Pakistan",2006,"Tap","Filtration","2612.08","48.58","60","122.46","Worsening"
"Pakistan",2007,"Tap","Filtration","2544.25","86.94","60","161.50","Improving"
"Pakistan",2008,"Tap","Filtration","3103.13","61.46","80","130.43","Worsening"
"Pakistan",2010,"Tap","Filtration","2486.55","67.06","55","142.19","Improving"
"Pakistan",2013,"Tap","Filtration","2603.00","49.08","90","123.05","Worsening"
"Pakistan",2015,"Tap","Filtration","2142.81","54.63","105","133.20","Improving"
"Pakistan",2020,"Tap","Filtration","2838.15","40.71","65","112.33","Worsening"
"Pakistan",2022,"Tap","Filtration","2480.82","34.91","55","110.10","Worsening"
"Pakistan",2023,"Tap","Filtration","2987.45","75.77","55","145.90","Improving"
"Pakistan",2024,"Tap","Filtration","2146.12","58.96","255","137.50","Worsening"
"Pakistan",2001,"Well","Boiling","2750.73","31.57","55","104.06","N/A"
"Pakistan",2002,"Well","Boiling","2273.69","39.96","65","117.22","Improving"
"Pakistan",2003,"Well","Boiling","2603.60","54.06","25","128.02","Improving"
"Pakistan",2004,"Well","Boiling","2233.80","40.23","50","117.89","Worsening"
"Pakistan",2005,"Well","Boiling","2303.55","33.01","55","109.97","Worsening"
"Pakistan",2006,"Well","Boiling","2612.08","82.92","60","156.80","Improving"
"Pakistan",2011,"Well","Boiling","2580.45","46.87","55","121.07","Worsening"
"Pakistan",2012,"Well","Boiling","2392.81","62.51","80","138.58","Improving"
"Pakistan",2013,"Well","Boiling","2603.00","68.52","45","142.49","Improving"
"Pakistan",2014,"Well","Boiling","2673.56","65.26","45","138.52","Worsening"
"Pakistan",2015,"Well","Boiling","2142.81","38.02","105","116.59","Worsening"
"Pakistan",2016,"Well","Boiling","2372.33","59.57","150","135.85","Improving"
"Pakistan",2018,"Well","Boiling","2833.78","30.94","45","102.60","Worsening"
"Pakistan",2019,"Well","Boiling","2655.50","38.19","40","111.64","Improving"
"Pakistan",2022,"Well","Boiling","2480.82","90.62","55","165.81","Improving"
"Pakistan",2002,"Well","Chlorination","2273.69","54.26","65","131.52","N/A"
"Pakistan",2004,"Well","Chlorination","2233.80","76.62","50","154.28","Improving"
"Pakistan",2011,"Well","Chlorination","2580.45","70.30","55","144.50","Worsening"
"Pakistan",2013,"Well","Chlorination","2603.00","34.25","45","108.22","Worsening"
"Pakistan",2014,"Well","Chlorination","2673.56","83.80","45","157.06","Improving"
"Pakistan",2015,"Well","Chlorination","2142.81","71.81","210","150.38","Worsening"
"Pakistan",2019,"Well","Chlorination","2655.50","56.55","40","130.00","Worsening"
"Pakistan",2020,"Well","Chlorination","2838.15","57.13","65","128.75","Worsening"
"Pakistan",2021,"Well","Chlorination","1893.67","87.28","45","168.34","Improving"
"Pakistan",2022,"Well","Chlorination","2480.82","52.97","55","128.16","Worsening"
"Pakistan",2023,"Well","Chlorination","2987.45","90.87","55","161.00","Improving"
"Pakistan",2001,"Well","Filtration","2750.73","41.07","55","113.56","N/A"
"Pakistan",2002,"Well","Filtration","2273.69","60.99","65","138.25","Improving"
"Pakistan",2005,"Well","Filtration","2303.55","93.58","55","170.54","Improving"
"Pakistan",2011,"Well","Filtration","2580.45","80.17","110","154.37","Worsening"
"Pakistan",2015,"Well","Filtration","2142.81","53.59","105","132.16","Worsening"
"Pakistan",2016,"Well","Filtration","2372.33","30.31","75","106.59","Worsening"
"Pakistan",2017,"Well","Filtration","2584.15","53.27","130","127.43","Improving"
"Pakistan",2020,"Well","Filtration","2838.15","97.62","65","169.24","Improving"
"Pakistan",2021,"Well","Filtration","1893.67","42.70","45","123.76","Worsening"
"Pakistan",2023,"Well","Filtration","2987.45","58.67","55","128.80","Improving"
"Pakistan",2024,"Well","Filtration","2146.12","73.30","255","151.84","Improving"
"USA",2003,"Lake","Boiling","2964.61","73.28","90","143.63","N/A"
"USA",2006,"Lake","Boiling","2246.25","51.46","80","129.00","Worsening"
"USA",2007,"Lake","Boiling","2752.10","84.65","50","157.13","Improving"
"USA",2008,"Lake","Boiling","1443.73","72.47","55","158.03","Stable"
"USA",2010,"Lake","Boiling","2901.67","83.96","60","154.94","Worsening"
"USA",2014,"Lake","Boiling","2348.20","64.38","100","140.90","Worsening"
"USA",2016,"Lake","Boiling","2802.67","77.82","45","149.79","Improving"
"USA",2017,"Lake","Boiling","2619.46","61.35","65","135.16","Worsening"
"USA",2018,"Lake","Boiling","2322.09","71.67","110","148.45","Improving"
"USA",2021,"Lake","Boiling","2217.29","35.55","70","113.38","Worsening"
"USA",2022,"Lake","Boiling","2026.00","67.46","25","147.20","Improving"
"USA",2023,"Lake","Boiling","2372.05","42.98","95","119.26","Worsening"
"USA",2002,"Lake","Chlorination","2345.89","35.37","45","111.91","N/A"
"USA",2003,"Lake","Chlorination","2964.61","81.16","90","151.51","Improving"
"USA",2011,"Lake","Chlorination","2461.70","37.08","50","112.46","Worsening"
"USA",2016,"Lake","Chlorination","2802.67","33.66","45","105.63","Worsening"
"USA",2021,"Lake","Chlorination","2217.29","89.39","210","167.22","Improving"
"USA",2023,"Lake","Chlorination","2372.05","94.11","95","170.39","Improving"
"USA",2001,"Lake","Filtration","2189.94","78.80","80","156.90","N/A"
"USA",2004,"Lake","Filtration","2688.06","53.30","85","126.42","Worsening"
"USA",2006,"Lake","Filtration","2246.25","51.11","80","128.65","Improving"
"USA",2012,"Lake","Filtration","2472.13","86.89","80","162.17","Improving"
"USA",2013,"Lake","Filtration","2991.75","85.82","60","155.90","Worsening"
"USA",2014,"Lake","Filtration","2348.20","50.53","50","127.05","Worsening"
"USA",2015,"Lake","Filtration","2299.21","32.33","70","109.34","Worsening"
"USA",2018,"Lake","Filtration","2322.09","75.44","110","152.22","Improving"
"USA",2020,"Lake","Filtration","2695.00","38.82","80","111.87","Worsening"
"USA",2024,"Lake","Filtration","2582.13","94.40","80","168.58","Improving"
"USA",2001,"Pond","Boiling","2189.94","36.50","80","114.60","N/A"
"USA",2003,"Pond","Boiling","2964.61","41.57","90","111.92","Worsening"
"USA",2004,"Pond","Boiling","2688.06","55.34","85","128.46","Improving"
"USA",2005,"Pond","Boiling","2088.64","83.62","55","162.73","Improving"
"USA",2006,"Pond","Boiling","2246.25","77.35","80","154.89","Worsening"
"USA",2008,"Pond","Boiling","1443.73","75.65","165","161.21","Improving"
"USA",2009,"Pond","Boiling","2544.73","65.08","110","139.63","Worsening"
"USA",2011,"Pond","Boiling","2461.70","97.41","50","172.79","Improving"
"USA",2013,"Pond","Boiling","2991.75","43.42","60","113.50","Worsening"
"USA",2015,"Pond","Boiling","2299.21","49.38","70","126.39","Improving"
"USA",2016,"Pond","Boiling","2802.67","36.39","45","108.36","Worsening"
"USA",2018,"Pond","Boiling","2322.09","66.32","55","143.10","Improving"
"USA",2023,"Pond","Boiling","2372.05","52.62","95","128.90","Worsening"
"USA",2001,"Pond","Chlorination","2189.94","31.29","80","109.39","N/A"
"USA",2003,"Pond","Chlorination","2964.61","92.55","90","162.90","Improving"
"USA",2004,"Pond","Chlorination","2688.06","62.19","85","135.31","Worsening"
"USA",2005,"Pond","Chlorination","2088.64","58.75","110","137.86","Improving"
"USA",2010,"Pond","Chlorination","2901.67","57.07","60","128.05","Worsening"
"USA",2011,"Pond","Chlorination","2461.70","51.82","50","127.20","Stable"
"USA",2012,"Pond","Chlorination","2472.13","58.49","80","133.77","Improving"
"USA",2015,"Pond","Chlorination","2299.21","41.81","70","118.82","Worsening"
"USA",2017,"Pond","Chlorination","2619.46","57.56","65","131.37","Improving"
"USA",2024,"Pond","Chlorination","2582.13","67.24","80","141.42","Improving"
"USA",2002,"Pond","Filtration","2345.89","68.87","45","145.41","N/A"
"USA",2003,"Pond","Filtration","2964.61","94.76","90","165.11","Improving"
"USA",2005,"Pond","Filtration","2088.64","42.05","55","121.16","Worsening"
"USA",2007,"Pond","Filtration","2752.10","67.16","100","139.64","Improving"
"USA",2008,"Pond","Filtration","1443.73","57.48","55","143.04","Improving"
"USA",2012,"Pond","Filtration","2472.13","55.94","80","131.22","Worsening"
"USA",2019,"Pond","Filtration","2611.75","45.23","60","119.11","Worsening"
"USA",2020,"Pond","Filtration","2695.00","77.88","80","150.93","Improving"
"USA",2023,"Pond","Filtration","2372.05","48.48","95","124.76","Worsening"
"USA",2024,"Pond","Filtration","2582.13","42.85","80","117.03","Worsening"
"USA",2000,"River","Boiling","1975.18","58.29","55","138.54","N/A"
"USA",2001,"River","Boiling","2189.94","59.91","80","138.01","Stable"
"USA",2003,"River","Boiling","2964.61","61.24","180","131.59","Worsening"
"USA",2004,"River","Boiling","2688.06","38.75","85","111.87","Worsening"
"USA",2006,"River","Boiling","2246.25","30.34","80","107.88","Worsening"
"USA",2010,"River","Boiling","2901.67","72.49","120","143.47","Improving"
"USA",2015,"River","Boiling","2299.21","64.38","70","141.39","Worsening"
"USA",2017,"River","Boiling","2619.46","33.74","65","107.55","Worsening"
"USA",2018,"River","Boiling","2322.09","49.07","55","125.85","Improving"
"USA",2019,"River","Boiling","2611.75","41.91","60","115.79","Worsening"
"USA",2021,"River","Boiling","2217.29","97.65","70","175.48","Improving"
"USA",2023,"River","Boiling","2372.05","45.24","95","121.52","Worsening"
"USA",2000,"River","Chlorination","1975.18","42.77","55","123.02","N/A"
"USA",2001,"River","Chlorination","2189.94","71.09","240","149.19","Improving"
"USA",2003,"River","Chlorination","2964.61","50.77","90","121.12","Worsening"
"USA",2004,"River","Chlorination","2688.06","63.99","85","137.11","Improving"
"USA",2005,"River","Chlorination","2088.64","89.58","55","168.69","Improving"
"USA",2006,"River","Chlorination","2246.25","83.83","80","161.37","Worsening"
"USA",2007,"River","Chlorination","2752.10","94.54","50","167.02","Improving"
"USA",2011,"River","Chlorination","2461.70","79.52","50","154.90","Worsening"
"USA",2013,"River","Chlorination","2991.75","41.71","60","111.79","Worsening"
"USA",2015,"River","Chlorination","2299.21","43.96","70","120.97","Improving"
"USA",2024,"River","Chlorination","2582.13","59.48","80","133.66","Improving"
"USA",2000,"River","Filtration","1975.18","39.87","55","120.12","N/A"
"USA",2003,"River","Filtration","2964.61","72.49","90","142.84","Improving"
"USA",2009,"River","Filtration","2544.73","90.80","55","165.35","Improving"
"USA",2012,"River","Filtration","2472.13","90.84","160","166.12","Stable"
"USA",2015,"River","Filtration","2299.21","66.05","140","143.06","Worsening"
"USA",2020,"River","Filtration","2695.00","91.80","80","164.85","Improving"
"USA",2021,"River","Filtration","2217.29","70.72","70","148.55","Worsening"
"USA",2023,"River","Filtration","2372.05","60.53","95","136.81","Worsening"
"USA",2000,"Spring","Boiling","1975.18","64.34","110","144.59","N/A"
"USA",2002,"Spring","Boiling","2345.89","99.30","45","175.84","Improving"
"USA",2007,"Spring","Boiling","2752.10","63.44","50","135.92","Worsening"
"USA",2008,"Spring","Boiling","1443.73","98.88","55","184.44","Improving"
"USA",2010,"Spring","Boiling","2901.67","97.29","60","168.27","Worsening"
"USA",2011,"Spring","Boiling","2461.70","92.67","50","168.05","Stable"
"USA",2012,"Spring","Boiling","2472.13","52.62","160","127.90","Worsening"
"USA",2016,"Spring","Boiling","2802.67","47.67","45","119.64","Worsening"
"USA",2020,"Spring","Boiling","2695.00","62.17","240","135.22","Improving"
"USA",2001,"Spring","Chlorination","2189.94","50.06","80","128.16","N/A"
"USA",2003,"Spring","Chlorination","2964.61","96.74","90","167.09","Improving"
"USA",2004,"Spring","Chlorination","2688.06","56.53","85","129.65","Worsening"
"USA",2006,"Spring","Chlorination","2246.25","72.60","80","150.14","Improving"
"USA",2009,"Spring","Chlorination","2544.73","65.31","55","139.86","Worsening"
"USA",2013,"Spring","Chlorination","2991.75","58.36","120","128.44","Worsening"
"USA",2015,"Spring","Chlorination","2299.21","59.46","140","136.47","Improving"
"USA",2016,"Spring","Chlorination","2802.67","65.22","45","137.19","Stable"
"USA",2017,"Spring","Chlorination","2619.46","47.12","65","120.93","Worsening"
"USA",2020,"Spring","Chlorination","2695.00","57.53","80","130.58","Improving"
"USA",2021,"Spring","Chlorination","2217.29","68.10","140","145.93","Improving"
"USA",2023,"Spring","Chlorination","2372.05","51.91","95","128.19","Worsening"
"USA",2024,"Spring","Chlorination","2582.13","50.55","80","124.73","Worsening"
"USA",2003,"Spring","Filtration","2964.61","46.26","90","116.61","N/A"
"USA",2004,"Spring","Filtration","2688.06","73.72","85","146.84","Improving"
"USA",2007,"Spring","Filtration","2752.10","99.89","50","172.37","Improving"
"USA",2010,"Spring","Filtration","2901.67","86.90","60","157.88","Worsening"
"USA",2012,"Spring","Filtration","2472.13","36.95","80","112.23","Worsening"
"USA",2016,"Spring","Filtration","2802.67","45.73","45","117.70","Improving"
"USA",2019,"Spring","Filtration","2611.75","60.24","180","134.12","Improving"
"USA",2020,"Spring","Filtration","2695.00","77.70","80","150.75","Improving"
"USA",2023,"Spring","Filtration","2372.05","54.64","95","130.92","Worsening"
"USA",2002,"Tap","Boiling","2345.89","53.49","90","130.03","N/A"
"USA",2003,"Tap","Boiling","2964.61","77.69","90","148.04","Improving"
"USA",2005,"Tap","Boiling","2088.64","98.67","55","177.78","Improving"
"USA",2006,"Tap","Boiling","2246.25","30.37","80","107.91","Worsening"
"USA",2008,"Tap","Boiling","1443.73","81.91","55","167.47","Improving"
"USA",2009,"Tap","Boiling","2544.73","83.08","110","157.63","Worsening"
"USA",2010,"Tap","Boiling","2901.67","85.56","60","156.54","Worsening"
"USA",2011,"Tap","Boiling","2461.70","55.38","50","130.76","Worsening"
"USA",2013,"Tap","Boiling","2991.75","34.31","60","104.39","Worsening"
"USA",2014,"Tap","Boiling","2348.20","76.94","50","153.46","Improving"
"USA",2017,"Tap","Boiling","2619.46","76.68","65","150.49","Worsening"
"USA",2019,"Tap","Boiling","2611.75","69.17","120","143.05","Worsening"
"USA",2020,"Tap","Boiling","2695.00","66.21","160","139.26","Worsening"
"USA",2022,"Tap","Boiling","2026.00","76.90","25","156.64","Improving"
"USA",2023,"Tap","Boiling","2372.05","90.19","95","166.47","Improving"
"USA",2024,"Tap","Boiling","2582.13","35.82","80","110.00","Worsening"
"USA",2000,"Tap","Chlorination","1975.18","32.55","55","112.80","N/A"
"USA",2001,"Tap","Chlorination","2189.94","58.33","80","136.43","Improving"
"USA",2002,"Tap","Chlorination","2345.89","54.37","45","130.91","Worsening"
"USA",2004,"Tap","Chlorination","2688.06","35.66","85","108.78","Worsening"
"USA",2006,"Tap","Chlorination","2246.25","79.38","80","156.92","Improving"
"USA",2009,"Tap","Chlorination","2544.73","37.97","55","112.52","Worsening"
"USA",2011,"Tap","Chlorination","2461.70","77.56","100","152.94","Improving"
"USA",2013,"Tap","Chlorination","2991.75","79.76","60","149.84","Worsening"
"USA",2015,"Tap","Chlorination","2299.21","67.43","70","144.44","Worsening"
"USA",2017,"Tap","Chlorination","2619.46","47.06","65","120.87","Worsening"
"USA",2019,"Tap","Chlorination","2611.75","61.69","60","135.57","Improving"
"USA",2020,"Tap","Chlorination","2695.00","58.82","80","131.87","Worsening"
"USA",2002,"Tap","Filtration","2345.89","44.08","90","120.62","N/A"
"USA",2004,"Tap","Filtration","2688.06","30.43","85","103.55","Worsening"
"USA",2005,"Tap","Filtration","2088.64","81.59","55","160.70","Improving"
"USA",2006,"Tap","Filtration","2246.25","44.86","160","122.40","Worsening"
"USA",2009,"Tap","Filtration","2544.73","47.16","110","121.71","Stable"
"USA",2013,"Tap","Filtration","2991.75","96.67","60","166.75","Improving"
"USA",2019,"Tap","Filtration","2611.75","68.29","60","142.17","Worsening"
"USA",2023,"Tap","Filtration","2372.05","67.11","95","143.39","Improving"
"USA",2004,"Well","Boiling","2688.06","35.22","85","108.34","N/A"
"USA",2007,"Well","Boiling","2752.10","56.64","50","129.12","Improving"
"USA",2010,"Well","Boiling","2901.67","59.01","120","129.99","Stable"
"USA",2011,"Well","Boiling","2461.70","55.44","50","130.82","Stable"
"USA",2013,"Well","Boiling","2991.75","64.14","120","134.22","Improving"
"USA",2020,"Well","Boiling","2695.00","37.54","80","110.59","Worsening"
"USA",2022,"Well","Boiling","2026.00","54.62","25","134.36","Improving"
"USA",2023,"Well","Boiling","2372.05","46.44","95","122.72","Worsening"
"USA",2024,"Well","Boiling","2582.13","75.80","80","149.98","Improving"
"USA",2001,"Well","Chlorination","2189.94","91.70","160","169.80","N/A"
"USA",2003,"Well","Chlorination","2964.61","76.70","90","147.05","Worsening"
"USA",2005,"Well","Chlorination","2088.64","78.73","55","157.84","Improving"
"USA",2008,"Well","Chlorination","1443.73","78.19","55","163.75","Improving"
"USA",2009,"Well","Chlorination","2544.73","94.05","55","168.60","Improving"
"USA",2011,"Well","Chlorination","2461.70","59.12","50","134.50","Worsening"
"USA",2012,"Well","Chlorination","2472.13","59.18","80","134.46","Stable"
"USA",2013,"Well","Chlorination","2991.75","37.71","60","107.79","Worsening"
"USA",2014,"Well","Chlorination","2348.20","82.49","50","159.01","Improving"
"USA",2020,"Well","Chlorination","2695.00","82.56","80","155.61","Worsening"
"USA",2021,"Well","Chlorination","2217.29","37.28","70","115.11","Worsening"
"USA",2024,"Well","Chlorination","2582.13","65.42","400","139.60","Improving"
"USA",2000,"Well","Filtration","1975.18","59.57","55","139.82","N/A"
"USA",2001,"Well","Filtration","2189.94","97.79","80","175.89","Improving"
"USA",2003,"Well","Filtration","2964.61","61.46","90","131.81","Worsening"
"USA",2004,"Well","Filtration","2688.06","62.13","85","135.25","Improving"
"USA",2006,"Well","Filtration","2246.25","49.28","80","126.82","Worsening"
"USA",2010,"Well","Filtration","2901.67","92.35","60","163.33","Improving"
"USA",2012,"Well","Filtration","2472.13","89.12","80","164.40","Improving"
"USA",2017,"Well","Filtration","2619.46","72.52","65","146.33","Worsening"
"USA",2018,"Well","Filtration","2322.09","73.66","55","150.44","Improving"
"USA",2021,"Well","Filtration","2217.29","53.32","70","131.15","Worsening"
