CountryID,Year,pH Level,Turbidity,Dissolved Oxygen,Nitrate Level,Lead Concentration,bacterial_count 
5,2019,6.85,4.37,7.63,20.54,10.38,2671
7,2024,6.97,1.44,4.86,15.91,19.28,4301
5,2003,7.89,1.45,3.91,7.06,0.33,2927
1,2009,6.18,1.03,7.04,18.94,14.42,278
2,2009,8.16,2.38,5.14,33.64,12.54,1468
3,2023,7.08,2.57,7.67,18.08,13.71,4772
4,2020,7.45,1.04,6.78,29,11.41,940
9,2010,7.89,3.04,5.75,29.64,0.88,2318
2,2015,6.67,3.61,4.27,29.36,2.99,4536
6,2016,8.23,1.87,7.21,26.48,18.45,1783
10,2015,8.45,2.93,8.8,5.85,4.66,1875
3,2006,7.24,2.51,7.2,10.92,19.86,4643
9,2015,8.34,0.98,7.27,40,13.59,3226
7,2002,6,3.65,6.58,25.12,8.89,3728
10,2015,8.24,4.01,5.72,35.3,18.4,985
1,2007,6.78,3.24,6.2,28.5,15.9,2819
2,2011,6.78,1.62,9.93,1.93,8.58,3970
9,2002,6.57,4.63,8.25,39.81,1.37,2066
8,2016,6.79,2.28,6.01,3.22,17.37,424
4,2020,6.53,1.33,6.2,47.16,15.3,2105
4,2017,8.26,2.04,6.5,10.77,15.81,2470
3,2010,8.25,3.46,7.62,25.62,14.9,3794
7,2003,6.26,4.23,6.26,3.18,5.52,2891
3,2015,6.36,1.78,7.8,44.75,17.18,1683
8,2016,8.16,1.16,5.3,49,0.04,3173
6,2008,7,3.13,5.87,7.31,4.75,3147
7,2005,6.42,4.61,9.05,14.79,0.93,4061
5,2023,7.28,0.92,5.3,0.79,2.21,4051
6,2019,7.04,4.02,9.75,39.35,10.65,3651
7,2024,6.55,2.38,4.21,15.57,0.75,4161
7,2001,7.8,4,4.69,29.44,3.63,4910
8,2008,7.58,2.53,6.25,1.96,4.65,1174
1,2020,6.25,1.89,8.58,35.77,13.11,2949
8,2005,8.31,3.48,8.12,26.47,9.38,1809
7,2002,7.4,4.5,4.22,36.25,9.17,436
9,2019,6.63,1.6,4.66,39.48,15.37,4885
6,2005,6.52,2.3,7.03,4.46,9.13,234
8,2006,6.34,1.15,5.07,28.9,6.97,4770
1,2000,7.06,0.92,5.96,32.5,19.25,2145
2,2022,6.34,3.89,6.41,25.84,0.17,3575
3,2000,7.04,1,7.16,9.12,6.11,4856
7,2004,6.37,3.97,4.76,39.78,12.19,3561
5,2005,7.64,2.15,4.14,49.87,15.66,2474
2,2012,7.96,4.98,5.79,48.46,16.33,226
4,2001,7.37,0.99,3.57,38.88,0.92,2610
10,2014,7.7,0.46,6.69,20.91,14.18,2275
1,2014,8.35,0.38,8.88,16.87,14.41,4801
5,2012,7.6,4.18,3.83,3.43,4.28,1815
10,2024,6.91,2.19,3.79,20.81,2.26,3854
1,2013,7.12,0.02,3.56,7.8,14.99,3995
9,2021,8.15,4.37,8.94,12.72,4.99,1410
3,2006,6.33,4.38,3.56,44.59,0.03,4764
2,2013,6.81,4.03,9.88,48.43,4.47,3379
6,2023,7.44,1.24,5.51,47.43,0.62,1845
1,2009,7.69,1.86,5.3,9.67,4.98,1337
6,2016,7.91,3.72,3.64,45.04,6.7,117
3,2013,6.8,2.45,7.1,7.08,5.43,1868
7,2007,6.36,0.77,7.1,25.38,18.4,2097
4,2003,8.39,1.21,6.46,32.18,4.65,1813
2,2015,6.19,4.86,5.18,23.12,9.35,1587
3,2023,6.24,0.76,5.58,47.59,19.15,3252
3,2012,7.24,3.63,5.24,16.66,17.58,542
9,2021,8.05,2.39,5.98,26.37,6.19,2374
10,2024,7.94,3.74,5.39,3.77,6.53,1526
4,2019,8.34,3.31,7.73,42.61,11.87,3567
2,2017,6.35,2.2,5.07,20.67,18.36,1269
7,2013,6.94,1.77,5.46,35.03,0.2,601
7,2017,6.71,3.77,6.05,34.11,7.86,3614
8,2004,8.15,1.62,3.03,33.81,17,2149
3,2008,7.22,3.94,6.44,25.35,8.21,3301
1,2002,6.07,3.4,4.79,13.88,14.4,387
9,2007,7.77,2.89,3.39,31.25,13.84,3680
4,2019,6.97,1.84,9.38,48.09,4.11,1602
7,2021,7.33,1.03,5.26,41.7,8.99,3282
2,2009,8.23,3.55,5.98,5.44,11.32,2696
8,2021,6.64,0.46,8.79,1.16,14.31,4434
2,2018,6.6,4.85,4.17,24.95,16.45,4151
9,2020,6.66,4.89,8.95,38.79,15.2,3833
1,2002,6.85,0.65,4.69,15.7,0.57,1305
8,2010,6.27,0.52,7.12,35.06,13.41,716
8,2010,7.74,2.06,7.8,46.6,9.95,3655
10,2016,6.52,4.82,9.34,22.95,11.48,2991
4,2015,8.32,2,7.25,12.21,7.46,313
8,2006,6.54,1.82,6.17,45.89,14.28,2280
10,2003,6.64,3.52,7.01,23.61,13.48,2622
10,2022,6.74,0.89,4.41,20.39,11.59,887
9,2018,7.92,1.82,7.82,17.67,17.23,4342
6,2011,7.07,1.46,4.31,21.15,2.04,2489
2,2014,8.05,3.01,6.9,33.68,6.02,1922
1,2010,7.96,0.81,7.53,21.69,9.9,4029
5,2004,8.32,2.74,9.29,16.21,19.17,3063
2,2004,7.89,4.29,6.15,37.18,1.44,160
8,2014,6.13,2.57,8.43,10.15,6.74,2187
1,2017,8.09,3.42,4.17,10.1,18.52,2351
7,2010,8.35,0.38,4.09,34.82,17.96,1483
6,2011,8.48,2.25,6.67,43.34,17.3,3892
7,2001,6.31,0.47,7.17,12.06,6.17,1737
7,2019,7.53,3,7.43,9.56,16.94,4220
4,2014,6.5,1.41,8.22,33.52,10.11,1908
2,2019,6.66,1.44,5.06,31.04,12.4,1370
5,2003,7.86,0.38,7.36,22.36,4.78,1977
9,2021,8.44,1.55,4.32,4.79,14.13,3395
5,2017,7.49,2.53,4.53,4.59,6.55,2454
7,2005,8.13,2.92,3.47,38.87,6.88,4259
8,2022,6.02,0.33,8.23,22.59,12.74,4957
6,2018,6.09,3.26,6.55,42.9,4.8,2287
3,2010,7.49,2.44,4.67,28.74,4.49,1236
5,2023,6.97,2.68,6.89,30.94,7.38,3174
7,2001,8.22,4.16,5.48,46.71,15.56,1206
6,2007,6.75,1.71,8.86,8.23,4.49,504
1,2010,7.08,0.87,6.7,27.15,15.75,3767
2,2004,7.32,2.76,3.21,2.91,13.91,4620
10,2017,6.68,4.73,9.9,17.95,13.58,1403
4,2022,8.27,2.59,3.52,7.4,9.5,1767
6,2017,7.16,4.16,7.87,9.39,14.92,3733
8,2013,7.06,3.79,6.06,46.74,0.27,700
8,2021,8.12,2.59,4.75,30.53,6.11,3204
6,2009,6.78,3.24,7.74,44.61,13.58,4145
8,2002,8.04,2.03,3.88,22.18,19.75,3005
2,2008,6.31,2.65,9.01,29.88,0.05,4790
8,2002,6.46,2.54,4.75,1.6,10.2,4121
5,2010,8.38,3.55,5.53,23.48,18.48,4082
10,2011,8.11,2.05,7.43,28.2,17.27,10
8,2011,6.97,0.5,3.01,0.84,0.46,4903
10,2002,7.6,3.94,6.31,39.47,10.59,2058
7,2020,8.36,3.42,9.26,14.77,0.09,3677
9,2006,6.53,4.75,7.76,22.62,15.79,2819
2,2013,6.15,2.14,5.72,26.78,6.18,972
9,2023,7.34,0.39,7.62,49.61,15.31,3792
7,2010,6.36,0.61,9.56,4.96,18.9,2454
2,2006,6.47,3.87,4.31,27.76,19.52,841
6,2024,8.23,0.34,6.72,26.53,17.88,4454
6,2020,6.02,4.54,4.64,3.45,4.08,284
10,2009,8.04,1.41,8.98,31.7,3.89,2435
7,2010,7.29,4.49,8.05,14.34,12.52,2831
10,2014,7.4,3.87,8.61,5.19,10.88,4520
4,2018,7.68,4.36,9.6,8.93,0.19,1029
8,2015,7.08,1.07,4.63,41.18,7.83,4451
3,2021,6.29,2.98,3.34,5.21,18.13,2966
4,2020,6.26,0.47,5.04,23.35,17.97,553
8,2019,7.89,1.01,5.79,9.76,4.08,267
2,2011,6.55,1.55,7.38,8.12,7.64,1240
10,2017,6.07,3.7,8.58,10.29,11.21,4159
2,2022,8.45,0.12,5.45,24.64,17.06,2489
2,2012,8.45,4.52,6.31,11.89,10.64,2588
8,2004,6.95,0.35,8.5,4.84,19.36,469
7,2003,6.06,1.88,4.58,40.07,15.98,3287
8,2013,7.82,0.41,4.52,26.99,19.06,3936
1,2007,8.08,3.84,7.12,7.84,14.63,2019
6,2008,6.31,0.71,6.05,23.57,17.55,2023
6,2024,6.34,4.42,9.64,3.42,16.62,1589
4,2018,8.06,2.65,5.5,29.02,5.08,4973
6,2002,8.3,4.74,8.32,17.02,4.59,2060
8,2004,7.98,1.45,7.08,5.18,17.29,4317
5,2020,6.5,2.27,3.38,9.18,1.69,1419
10,2017,7.03,3.47,3.59,17.29,8.17,880
8,2000,7.5,4.16,4.42,40.32,16.41,838
8,2007,6.4,2.11,4,8.69,16.26,751
3,2018,6.53,4.46,5.31,5.48,2.78,269
10,2016,6.71,0.59,7.05,25.8,9.75,3369
1,2016,7.27,3.54,7.22,27.93,9.6,4827
6,2010,7.28,1.74,7.11,4.51,6.47,4711
10,2001,8.04,0.51,3.82,14.22,18.34,3503
6,2005,7.88,1.93,7.2,13.14,13.06,3960
4,2021,8.28,4.4,5.87,9.31,19.6,2075
10,2013,8.08,4.9,9.32,15.78,1.34,1312
6,2002,6.63,1.96,9.38,1.86,7.89,2284
1,2011,6.83,4.43,8.38,32.58,16.7,383
9,2003,7.25,2.55,7.92,49.42,8.45,4180
2,2011,6.04,3.59,3.8,31.7,5.24,4341
2,2012,8.26,0.23,3.59,18.05,19.96,2808
1,2001,6.11,2.79,8.89,33.4,17.46,803
3,2001,6.81,0.35,5.99,28.58,10.93,4335
9,2014,7.42,1.34,6.16,42.34,11.23,1096
4,2022,7.29,2.83,8.93,31.09,0.14,3742
1,2016,7.64,4.04,7.35,31.7,19.62,4483
2,2006,7.32,2.8,4.26,11.08,16.13,3719
2,2013,6.57,4.68,4.48,20.78,0.73,4771
2,2011,6.5,4.05,3.04,17.22,3.53,2696
7,2016,8.27,0.78,7.97,0.57,16.42,4266
1,2013,6.66,1.94,6.4,15.66,1.74,808
8,2005,6.7,3.34,9.65,24.3,18.84,2151
4,2018,7.03,4.69,8,29.99,20,3293
2,2023,6.35,4.94,3.72,46.73,17.73,1305
6,2005,7.27,3.82,4.13,11.96,14.78,3459
1,2017,7.66,2.87,6.51,7.62,9.75,2419
7,2023,7.97,3.78,9.47,43.47,1.65,4224
1,2004,7.78,1.37,4.73,47.09,14.61,1196
4,2023,6.37,1.42,8.78,24.4,7.94,4567
7,2023,7.14,3.27,5.19,5.76,11.4,3524
4,2005,6.1,4.36,4.89,24.27,5.87,1525
1,2001,6.04,4.85,9.31,5.47,4.84,1599
8,2007,7.1,1.71,3.33,44.16,6.49,1044
4,2014,6.63,3.98,7.63,35.41,16.28,2153
7,2014,7.71,4.26,3.3,12.06,8.53,1867
7,2010,7.81,3.12,8.61,44.33,6.23,1375
4,2021,8.24,1.74,8.81,31.9,8.66,611
5,2021,7.9,3.1,9.25,47.66,0.65,3316
1,2023,6.12,2.92,4.3,49.02,17.81,1598
5,2000,6.93,3.03,3.87,0.16,11.04,4949
3,2017,6.68,3.1,6.52,6.01,2.1,1977
1,2011,6.97,4.24,4.9,27.35,5.77,4397
4,2011,6.4,0.85,7.24,47.79,19.67,638
9,2024,6.24,1.84,6.6,49.71,11.86,4166
4,2010,7.3,2.93,4.01,28.37,5.83,1922
5,2007,7.8,1.42,8.17,8.69,8.53,645
8,2006,7.75,4.89,8.63,8.15,5.17,4269
4,2022,7.13,1.32,9.74,38.19,0.64,1998
4,2020,7.31,2.35,5.77,29.6,16.84,89
8,2001,7.29,4.39,5.36,27.44,5.85,3278
4,2010,7.73,0.4,4.35,23.29,16.77,2366
2,2021,6.12,4.1,4.27,36.26,9.57,823
9,2009,7.77,2.86,5.25,42.9,3.66,550
6,2002,7.46,0.16,9.87,15.15,16.04,59
9,2019,6.5,4.51,3.65,11.05,7.54,4222
4,2009,6.12,0.2,4.82,33.51,14.15,4178
2,2017,6.27,2.58,3.6,45.74,16.74,1243
1,2013,7.31,0.25,4.92,17.41,19.26,3479
4,2017,7.9,0.36,3.65,13.62,1.72,945
5,2023,6.84,4.44,6.56,11.31,0.17,1640
2,2007,6.95,3.83,6.07,12.72,10.97,1952
8,2009,8.34,0.98,4.22,6.75,5.28,2633
2,2021,6.53,3.1,4.22,29.84,9.38,3501
8,2012,6.26,3.97,7.38,14.04,1.45,889
3,2020,6.86,4.45,5.71,30.75,10.03,573
6,2007,7.86,2.34,3.39,4.15,2.5,512
10,2003,7.57,4.49,9.44,5.77,16.77,4160
2,2003,7.04,2.54,5.83,26.81,15.19,1964
7,2004,8.41,3.44,7.14,25.58,1.48,4051
5,2000,7.84,4.9,9.2,13.58,16.73,2230
4,2016,6.15,1.18,5.82,41.36,6.5,2283
5,2001,7.86,0.84,8.74,9.35,7.06,4984
9,2007,6.06,1.71,9.4,18.03,3.6,611
10,2006,7.63,0.82,4.22,27.78,16.71,437
9,2014,6.53,1.42,9.25,43.36,8.09,1459
3,2024,7.74,3.71,3.84,20.93,0.98,523
10,2004,6.77,2.39,4.93,19.93,19.32,3577
10,2001,8.18,1.88,8.66,28.98,5.12,4895
9,2006,6.84,1.84,9.3,15.83,18.72,3398
8,2007,7.55,0.97,7.79,35.46,6.02,2261
9,2006,6.71,2.24,3.73,12.43,16.63,1023
5,2006,8.29,3.12,6.66,41.16,13.28,1579
8,2013,7.95,0.7,7.01,13.62,17.23,321
5,2020,6.61,4.86,4.97,49.64,19.52,3126
3,2017,8.37,2.22,9.94,15.82,17.43,2831
4,2005,6.89,4.74,5.35,43.94,8.07,4275
1,2003,7.63,0.67,4.47,19.87,16.29,2427
8,2009,7.86,3.84,3.77,12.3,14.23,2980
3,2017,6.06,3.09,5.65,11.31,1.23,3757
7,2011,8.4,4.1,7.85,42.51,18.6,449
3,2015,6.86,3,4.62,15.44,9.32,1284
9,2024,6.47,4.81,8.39,16.93,2.69,3518
9,2006,8.13,3.13,3.95,9.85,8.51,1660
1,2005,7.76,3.92,6.08,48.07,12.06,903
3,2004,6.22,4.39,7.92,12.24,11.46,1177
6,2002,6.29,3.57,3.95,12.37,11.5,329
4,2011,7.79,2.62,7.18,47.19,5.12,636
9,2014,6.19,1.36,8.59,45.04,12.65,1889
1,2009,8.29,4.27,7.17,12.45,18.15,1867
4,2019,7.85,2.4,6.58,43.24,7.77,2515
3,2018,6.84,3.1,8.87,12.49,12.61,412
3,2015,6.91,0.4,9.9,4.22,4.88,3833
10,2010,7.27,2.49,4.27,41.02,0.97,2415
1,2007,6.9,3.49,7.84,38.58,11.71,2586
9,2002,7.96,2.92,3.56,14.73,0.95,1564
6,2022,8.44,2.24,3.3,4.51,14.47,4610
3,2006,7.46,1.12,4.97,10.32,13.41,480
6,2022,7.12,1.55,9.8,38.55,7.39,2275
3,2006,6.56,3.5,6.87,48.24,8.23,3840
9,2013,7.63,1.12,4.88,12.95,18.36,3311
4,2001,7.71,3.11,3.93,40.91,0.26,2882
2,2009,7.71,2.95,9.44,11.4,11.27,3743
4,2018,6.07,4.85,5.54,33.98,18.47,2519
3,2008,8.25,0.3,5.15,4.18,18.28,4613
5,2015,6.85,0.54,9.01,29.26,11.69,4400
2,2018,7.86,2.53,7.23,13.46,7.62,654
2,2017,7.9,2.64,4.18,46.29,1.98,1977
6,2008,7.63,0.2,5.95,14.49,3.48,180
1,2015,6.99,4.13,9.5,19.92,13.59,4125
6,2012,7.52,2.47,9.31,42.03,0.33,3019
6,2009,6.1,1.73,3.49,21.91,17.67,764
5,2024,7.9,1.59,4.88,11.92,11.76,4135
4,2019,6.25,4.31,4.08,27.38,0.9,2366
4,2013,6.99,0.98,6.74,42,4.8,3298
7,2011,6.26,0.8,8.25,21.66,11.88,2779
3,2024,8.09,1.07,5.07,6.64,0.71,4987
5,2018,7.38,3.13,8.31,19.15,15.6,2371
7,2006,7.73,4.05,7.68,47.72,18.4,3390
9,2022,7.71,1.65,8.1,3.6,19.22,1782
3,2014,8.1,0.87,9.64,20.42,14.67,4780
3,2015,6.33,1.05,5.97,32.4,17.14,1064
10,2007,7.65,3.1,5.4,3.93,12.21,2456
10,2009,7.44,1.23,7.79,17.25,9.17,1346
8,2003,6.08,4.39,8.65,47.03,14.26,2227
8,2018,6.5,0.52,4.34,1.53,4.48,1182
6,2018,6.67,0.16,8.93,37.59,2.2,4132
9,2020,6.18,0.44,3.4,42.07,15.24,2453
2,2014,6.89,4.23,3.04,13.85,19.16,538
2,2013,6.07,3.26,4.11,10.74,11.55,2423
10,2000,7.38,4.79,9.85,45.74,9.65,2303
10,2015,6.53,1.68,6.66,38.2,10.69,248
10,2009,6.72,1.06,3.33,5.67,9.57,4788
5,2018,8.28,2.81,9.98,10.61,8.84,1040
1,2021,7.26,2.69,8.21,31.07,18.94,1391
8,2002,6.67,2.96,8.87,20.97,9.6,2172
5,2004,7.5,1.74,4.49,25.21,1.62,1335
4,2008,6.5,0.03,3.74,47.58,15.31,2259
2,2017,6.19,0.18,6.61,21.01,7.83,499
3,2010,6.05,3.32,8.41,44.08,14.21,810
8,2015,8.38,2.62,7.46,33.04,11.59,4984
7,2001,7.81,4.11,7.42,6.08,14.26,3713
4,2011,8,1.5,8.3,37.23,1.24,3704
8,2021,8.45,4.08,4.59,26.01,0.68,1210
5,2005,8.33,2.13,7.63,11.25,7.57,3745
9,2010,7.84,0.48,5.74,14.48,13.86,1986
3,2007,7.73,4.89,3.49,27.87,4.47,1491
8,2011,6.84,2.56,4.41,30.09,8.67,4270
1,2001,6.26,3.15,8.56,48.41,19.62,3048
10,2008,7.43,3.35,9.27,42.74,4.3,4919
10,2014,7.44,1.81,4.98,10.29,16.96,2934
3,2001,8.38,3.74,4.33,38.7,16.51,4364
5,2000,7.11,4.35,3.19,0.41,17.83,1817
10,2009,7.73,1.94,9.63,6.49,18.3,4319
8,2001,7.44,3.29,7.79,9.99,10.15,1275
7,2011,6.44,3.79,9.7,29.86,13.64,3022
2,2022,7.48,0.95,9.05,9.73,12.38,2877
2,2007,7.35,1.66,5.38,18.26,6.18,4014
4,2004,7.23,0.54,3.79,12.14,5.6,4087
6,2021,7.28,3.01,6.49,16.87,6.83,1147
9,2000,6.41,4,3.19,47.12,4.37,237
3,2014,7.16,3.05,4.05,49.87,15.15,2122
4,2005,7.51,0.9,4.63,34.29,19.29,4595
6,2011,7.22,2.73,7.66,28.62,17.36,1545
5,2007,7.22,4.17,6.57,35.42,4.36,3983
1,2012,6.19,1.51,5.12,38.58,1.04,4363
1,2018,6.48,4.16,6.95,36.95,15.14,986
9,2000,6.8,3.92,3.88,4.09,7.8,1623
10,2010,7.05,0.11,8.29,15.51,16.49,3121
8,2019,7.48,1.2,7.98,17.17,15.58,3726
4,2000,8.16,2.71,4.52,18.46,12.51,3901
4,2007,6.4,3.59,7.24,17.22,5.11,722
3,2004,6.04,4.4,6.52,39.35,2.08,1095
3,2016,7.12,3.21,3.43,37.38,5.05,3827
1,2007,7.08,1.9,4.95,0.23,10.2,4285
1,2024,7.38,0.92,10,14.82,19.59,995
7,2009,8.08,3.8,3.7,31.18,1.27,4661
7,2001,8.01,1.03,6.54,6.01,4,992
10,2008,6.25,3.48,8.95,3.56,12.55,2783
7,2023,8.33,0.91,5.1,41.42,6.09,155
8,2022,6.28,0.46,4.82,22.63,17.17,1895
8,2002,7.59,1.26,9.24,42.78,2.79,1776
4,2017,7.68,1.42,5.13,41.18,19.26,4768
2,2006,7.7,3.24,7.56,44.67,18.25,2116
8,2014,6.66,0.8,8.18,2.41,17.75,2420
6,2020,6.83,4.65,8.52,9.31,3.46,54
1,2021,7.37,2.77,9.96,14.81,6.59,84
3,2019,6.5,2.45,8.62,6.81,16.08,2888
7,2017,6.05,2.17,7.6,24.27,16.16,4687
4,2024,7.41,2.83,9.27,39.95,14.1,2779
9,2002,7.16,0.11,9.34,47.56,8.96,2669
3,2022,7.64,4.95,9.81,44.48,6.23,3836
6,2013,6.37,2.79,8.44,22.87,19.26,1008
7,2023,8.1,0.18,4.36,31.82,2.79,2364
6,2001,6.37,2.95,7.97,11.53,0.88,3686
1,2013,8.23,2.19,3.53,20.15,0.18,4347
1,2021,7.12,0.12,5.23,43.56,15.5,2199
10,2010,7.37,4.62,3.81,1.46,1.13,1359
4,2015,8.24,0.05,9.65,26.64,10.77,909
3,2007,6.75,2.89,5.37,43.64,7.35,3439
5,2006,6.45,4.81,7.99,6.1,2.94,2913
5,2010,7.11,1.19,7,49.13,14.81,4695
3,2002,6.61,1.27,3.75,0.62,1.1,1006
9,2016,7.32,0,6.93,44.31,6.37,3052
4,2013,6.69,0.33,7.63,17.68,11.24,1143
6,2005,8.16,0.22,9.17,6.63,8.05,4398
9,2007,7.52,4.11,3.49,7.87,5.18,3220
2,2021,6,4.18,5.07,35.06,18.52,1224
3,2004,8.01,3.63,7.85,43.54,18.62,3878
6,2007,6.83,1.76,3.24,32.05,8.32,4495
5,2001,6.8,4.11,4.42,46.44,7.87,67
8,2014,6.96,2.7,4.53,42.12,6.15,4249
10,2011,7.58,1.52,7.69,0.45,17.12,1014
5,2016,7.11,2.19,5,33.47,11.36,181
4,2000,7.57,0.33,7.2,15.23,1.79,4620
1,2014,6.37,4.72,9.76,22.73,17.07,4115
8,2013,8.43,3.1,8.55,4.7,10.7,4946
10,2019,7.82,3.66,5.33,14.1,8.31,2945
10,2021,6.63,3.38,6.31,31.63,6.76,2057
2,2015,7.81,3.34,4.4,10.92,1.99,2747
2,2008,7.44,0.09,3.11,32.38,19.13,1880
7,2000,6.27,2.63,5.03,46.15,14.82,3602
5,2016,6.45,4.11,5.59,0.25,2.64,654
5,2012,6.1,0.22,6.95,39.29,10.23,3686
5,2020,8.02,4.78,9.61,32.07,11.11,2288
7,2020,7.38,2.12,9.63,2.33,3.36,2199
9,2004,6.79,1.45,3.49,39.51,8.54,2831
10,2009,6.32,2.66,7.3,11.23,12.91,3408
8,2005,7.21,4.01,3.3,13.29,5.68,2235
4,2023,7.31,2.37,7.54,4.68,6.63,2511
10,2018,7.75,3.23,3.82,26.72,2.44,721
2,2024,8.42,2.5,9.62,24.91,8.26,3248
6,2012,7.09,3.16,9.05,17.36,11.68,1200
1,2000,7.02,0.69,3.16,8.44,2.33,4976
7,2019,6.92,0.19,8.47,41.9,12.3,2462
3,2024,8.07,0.68,7.45,43.82,7.96,4673
6,2014,6.39,1.43,6.47,27.03,13.56,309
4,2013,6.86,1.27,7.22,12.21,6.3,1025
5,2007,7.81,3.08,7.75,4.81,11.37,4412
2,2009,6.04,2.28,9.19,43.43,12.26,1532
2,2008,6.72,0.19,8.37,4.8,13.81,3643
2,2016,7.6,0.17,7.03,0.66,15.14,367
5,2008,6.46,0.45,8.77,23.47,2.73,4650
3,2002,6.76,1.77,9.91,36.56,19.3,2652
7,2010,7.22,0.03,5.1,22.88,16.87,1249
6,2011,7.06,2.47,3.83,2.57,11.25,2983
5,2009,6.27,1.8,8.12,34.5,17.81,4575
4,2024,8.35,2.78,9.85,32.12,7.65,3028
7,2016,6.11,3.6,3.82,34.08,0.69,3134
4,2016,7.87,1.25,6.02,10.56,14.54,4095
7,2024,6.18,0.79,3.44,39.78,18.87,939
3,2010,7.17,1.39,8.44,23.96,3.24,4109
1,2021,6.44,0.01,9.64,26.82,12.88,4237
4,2003,6.35,0.6,6.49,27.29,16.27,4023
5,2006,6.31,3.75,5.87,14.34,18.1,3691
7,2020,7.13,1.11,9.35,12.51,5.53,589
2,2013,7.29,4.97,3.93,0.24,2.57,1782
10,2006,6.33,0.84,9.24,19.83,4.96,4568
2,2023,8.45,3.94,5.74,24.26,11.55,1207
9,2007,6.64,3.53,6.92,37.14,18.37,4412
1,2000,7.15,1.61,6.7,3.33,11.65,4540
1,2023,6.54,1.65,7.31,46.2,18.39,2343
2,2021,7.23,2.82,9.59,13.2,15.4,846
6,2003,7.89,4.26,9.66,18.34,11.97,2424
3,2011,7.3,1.93,8.82,2.42,0.44,4680
4,2023,6.71,0.31,4.34,32.66,6.66,798
5,2002,6.62,1.87,5.33,35.45,1.15,470
1,2012,7.9,1.04,6.41,46.44,6.44,3909
2,2019,6.3,4.7,9.34,16.84,1.25,4827
2,2005,6.92,3.49,6.65,12.87,3.36,2094
3,2010,6.38,0.25,9.84,36.3,8.21,2994
3,2022,6.64,1.46,9.89,35.34,10.3,3129
8,2003,6.38,0.25,7.19,46.86,4.34,1313
8,2019,8.22,4.15,9.14,10.27,14.65,2878
6,2015,7.83,4.53,9.99,35.26,11.81,3515
6,2006,7.4,0.56,8.95,3.34,13.84,1047
9,2021,6.56,2.2,7.6,24.02,14.66,1087
6,2010,7.28,4.66,8.92,5.97,14.54,3681
7,2023,7.3,0.73,3.58,32.66,18.72,282
3,2000,7.48,1.46,7.44,30.07,4.74,3648
5,2006,6.15,1.52,4.52,2.44,5.4,1398
7,2011,8.43,0.15,3.81,15.98,1.88,2733
4,2006,7.16,0.18,9.25,19.75,11.85,4067
2,2022,8.32,4.76,7.48,12.4,7.9,2357
6,2006,6.02,2.86,4.7,1.93,9.92,2935
2,2009,6.62,1.53,5.71,15.94,3.4,3818
1,2015,6.26,1.89,9.81,39.63,12.98,3238
9,2007,7.92,3.57,9.04,18.01,12.38,1772
1,2008,6.8,1.83,3.11,16.17,5.3,4077
9,2008,8.1,1.14,9.86,47.09,9.31,4102
8,2001,8.08,0.51,5.58,2.08,17.89,787
2,2012,7.67,3.64,7.87,38.36,15.47,3224
9,2012,7.66,0.9,7.99,24.15,4.54,42
10,2022,7.75,0.35,9.38,47.22,17.58,4296
7,2022,7.68,2.13,9.2,19.67,1.35,2942
9,2003,6.97,0.2,4.97,35.4,8.28,4643
9,2024,7.71,4.82,7.5,3.5,1.6,4321
7,2023,8.24,3.14,5.76,46.44,18.48,3905
2,2011,6.83,0.76,6.68,17.23,0.81,4728
2,2016,8.36,0.86,6.88,26.2,3.02,3410
7,2001,6.03,2.85,5.77,6.92,18.3,1358
1,2012,6.87,1.78,6.25,47.28,11.64,1204
10,2017,6.33,3.87,4.46,33.65,15.9,3604
5,2014,6.32,2.73,7.25,2.7,0.33,2993
4,2007,8.04,2.17,8.31,7.76,8.38,2241
10,2014,8.3,4.81,6.01,19.99,19.69,537
2,2000,7.94,1.95,9.84,10.84,11.6,4011
5,2019,8.44,2,3.4,15.23,16.99,3868
8,2009,6.54,3.33,7.12,49.87,19.27,4576
6,2011,6.35,4.05,7.09,32.93,13.7,4525
9,2004,7.3,3.13,3.25,46.11,6.55,3583
7,2008,8.07,3.49,4.57,21.79,6.17,1350
7,2022,6.1,1.86,9.34,35.51,1.43,944
9,2007,8.49,2.4,6.81,22.98,8.56,3856
6,2015,7.51,0.99,6.05,16.41,18.31,1823
4,2013,8.45,3.4,5.91,25.96,9.56,2625
6,2024,6.91,1.11,9.22,21.37,18.22,3898
5,2012,7.15,0.01,5.57,49.03,16.34,3487
6,2022,7.88,4.67,9.01,24.81,19.68,4206
5,2020,7.98,1.53,5.16,40.56,18.95,4307
6,2012,6.58,0.98,6.72,33.34,14.13,850
4,2004,8.32,1.34,4.01,23.98,17.42,2925
4,2015,8.17,1.65,8.78,23.71,14.96,995
2,2010,6.05,2.37,8.15,17.09,14.07,4761
9,2021,6.32,0.35,6.71,5.35,14.31,349
4,2004,7.24,0.26,3.18,38.07,14.42,1537
5,2012,7.15,1.46,6.37,45.9,7.59,2977
4,2010,7.77,1.48,4.58,10.9,8.47,2728
2,2024,6.22,0.59,5.89,46.28,5.88,4346
7,2018,7.61,2.02,8.99,11.62,2.97,2366
5,2002,7.54,1.42,8.39,26.5,9.17,2236
2,2014,6.58,0.13,4.69,17.18,18,3875
1,2006,7.36,4.43,9.89,5.73,13.03,3094
